timestamp,marketTokensSupply,poolValue,longAmount,shortAmount,pendingPnl,realizedPnl,realizedProfit,virtualSwapInventoryLong,virtualSwapInventoryShort,impactPoolAmount,longPrice,shortPrice,indexPrice,openInterestLong,openInterestShort,openInterestLongIsLong,openInterestLongNotLong,openInterestShortIsLong,openInterestShortNotLong,openInterestInTokensLong,openInterestInTokensShort,virtualInventoryForPositions,cumulativeBorrowingFactorLong,cumulativeBorrowingFactorShort,longTokenFundingFeeAmountPerSizeLong,longTokenFundingFeeAmountPerSizeShort,shortTokenFundingFeeAmountPerSizeLong,shortTokenFundingFeeAmountPerSizeShort,longTokenClaimableFundingAmountPerSizeLong,longTokenClaimableFundingAmountPerSizeShort,shortTokenClaimableFundingAmountPerSizeLong,shortTokenClaimableFundingAmountPerSizeShort,positionImpactPoolAmount
2025-07-02 10:14:00,40345852.07559812,64694106.08790388,15060.209957424944,36579227.272941,3480856.2723173015,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2447.57527024,0.9999654270120796,2447.57527024,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:15:00,40345852.07559812,64694106.08790388,15060.209957424944,36579227.272941,3480856.2723173015,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2447.57527024,0.9999654270120796,2447.57527024,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:16:00,40345852.07559812,64704752.7269845,15060.209957424944,36579227.272941,3482641.1078345478,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2448.495355376349,0.9999816317531308,2448.495355376349,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:17:00,40345852.07559812,64724667.47762553,15060.209957424944,36579227.272941,3486136.408124257,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2450.297187428978,0.9999878077360924,2450.297187428978,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:18:00,40345852.07559812,64725530.67527343,15060.209957424944,36579227.272941,3486384.239732396,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2450.42494496,0.9999732414242904,2450.42494496,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:19:00,40345852.07559812,64723976.18309252,15060.209957424944,36579227.272941,3486035.836804673,19.005902939998144,-19.158740458922217,17368.659801648322,42048479.899663,2193.229257126375,2450.245342776963,0.9999843964634934,2450.245342776963,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:20:00,40345852.07559812,64723709.56187924,15060.209950341245,36579208.146191,3486002.9367670864,0.0,0.0,17368.65979456462,42048470.340986,2193.2288115589304,2450.238345372315,0.999979171924074,2450.238345372315,25280822.753697075,24016190.21476537,7035753.279266091,9578640.7540649,18245069.474430986,14437549.46070047,11678.254312235662,9739.408042577381,,0.2379608418105731,0.0922247304728722,0.0001508456746168,7.607151505212865e-06,0.4172278854573344,0.015715465412082776,4.117446384759965e-06,4.9613259560247015e-05,0.0072502949815289024,0.4516155801110302,2193.2288115589304
2025-07-02 10:21:00,40345852.07559812,64719822.990264975,15060.209950341245,36579208.146191,3485416.809557706,0.0,0.0,17368.65979456462,42048470.340986,2193.2288115589304,2449.936038160777,0.9999632361599008,2449.936038160777,25280822.753697075,24016190.21476537,7035753.279266091,9578640.7540649,18245069.474430986,14437549.46070047,11678.254312235662,9739.408042577381,,0.2379608418105731,0.0922247304728722,0.0001508456746168,7.607151505212865e-06,0.4172278854573344,0.015715465412082776,4.117446384759965e-06,4.9613259560247015e-05,0.0072502949815289024,0.4516155801110302,2193.2288115589304
2025-07-02 10:22:00,40345852.07559812,64723064.86786904,15060.209950341245,36579208.146191,3486059.467429165,0.0,17.466357007856143,17368.65979456462,42048470.340986,2193.2288115589304,2450.267502228619,0.9999528366336982,2450.267502228619,25280822.753697075,24016190.21476537,7035753.279266091,9578640.7540649,18245069.474430986,14437549.46070047,11678.254312235662,9739.408042577381,,0.2379608418105731,0.0922247304728722,0.0001508456746168,7.607151505212865e-06,0.4172278854573344,0.015715465412082776,4.117446384759965e-06,4.9613259560247015e-05,0.0072502949815289024,0.4516155801110302,2193.2288115589304
2025-07-02 10:23:00,40370775.83588267,64766452.34058462,15060.211936635093,36619200.746191,3486652.4880962297,0.0,2.4750508487787606,17368.661928412588,42088462.940986,2193.2288115589304,2450.5733648833047,0.999950649420772,2450.5733648833047,25280822.753697075,24016190.21476537,7035753.279266091,9578640.7540649,18245069.474430986,14437549.46070047,11678.254312235662,9739.408042577381,,0.2379615712832794,0.0922247304728722,0.0001508459459251,7.607151505212865e-06,0.4172285502690048,0.015715465412082776,4.117446384759965e-06,4.961333904238552e-05,0.0072502949815289024,0.4516160851676193,2193.2288115589304
2025-07-02 10:24:00,40370775.83588267,64756551.892733924,15060.211936635093,36619203.221364,3484853.4553469345,0.0,0.0,17368.661928412588,42093464.943021,2193.230035850231,2449.647688869838,0.9999564496473629,2449.647688869838,25285522.515313774,24016190.21476537,7035753.279266091,9578640.7540649,18249769.23604768,14437549.46070047,11680.171107199427,9739.408042577381,,0.2379617557005123,0.0922247304728722,0.0001508460145138,7.607151505212865e-06,0.4172287183375929,0.015715465412082776,4.117446384759965e-06,4.961335913604847e-05,0.0072502949815289024,0.4516162128491142,2193.230035850231
2025-07-02 10:25:00,40370775.83588267,64756551.892733924,15060.211936635093,36619203.221364,3484853.4553469345,0.0,0.0,17368.661928412588,42093464.943021,2193.230035850231,2449.647688869838,0.9999564496473629,2449.647688869838,25285522.515313774,24016190.21476537,7035753.279266091,9578640.7540649,18249769.23604768,14437549.46070047,11680.171107199427,9739.408042577381,,0.2379617557005123,0.0922247304728722,0.0001508460145138,7.607151505212865e-06,0.4172287183375929,0.015715465412082776,4.117446384759965e-06,4.961335913604847e-05,0.0072502949815289024,0.4516162128491142,2193.230035850231
2025-07-02 10:26:00,40370775.83588267,64756551.892733924,15060.211936635093,36619203.221364,3484853.4553469345,0.0,0.0,17368.661928412588,42093464.943021,2193.230035850231,2449.647688869838,0.9999564496473629,2449.647688869838,25285522.515313774,24016190.21476537,7035753.279266091,9578640.7540649,18249769.23604768,14437549.46070047,11680.171107199427,9739.408042577381,,0.2379617557005123,0.0922247304728722,0.0001508460145138,7.607151505212865e-06,0.4172287183375929,0.015715465412082776,4.117446384759965e-06,4.961335913604847e-05,0.0072502949815289024,0.4516162128491142,2193.230035850231
