,glp,btc.b_price,weth_price,wbtc_price,wavax_price,mim_price,usdc_price,usdc.e_price,btc.b_size,btc.b_average,weth_size,weth_average,wbtc_size,wbtc_average,wavax_size,wavax_average,mim_pool,mim_usdg,btc.b_guaranteed,btc.b_pool,btc.b_reserved,btc.b_usdg,weth_guaranteed,weth_pool,weth_reserved,weth_usdg,wbtc_guaranteed,wbtc_pool,wbtc_reserved,wbtc_usdg,usdc.e_pool,usdc.e_reserved,usdc.e_usdg,wavax_guaranteed,wavax_pool,wavax_reserved,wavax_usdg,usdc_pool,usdc_reserved,usdc_usdg,mim_guaranteed,usdc.e_guaranteed,usdc_guaranteed,mim_reserved,interval,aum,glp_price
2024-10-01 00:58:00,24458809467076711628010589,63521.172,2619.536,63521.172,28.013,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116431686209909150947398101758698673,1335115794199029416312,62399124751860466450,3483843110263678917774806,128594356114897776658560582012934149,1504516100.0,357484124.0,881027222026559090851341,53627279373.0,1677614869.0,50690695770575923061617,516705192475191015913181011315650010,69164442902668585106462,28564969589727467412759,1712502744952643200851341,6879458413929.0,16468800347.0,6854034666727583638057720,0,0,0,0,1551692999892260.0,22991861817641232489108616577791557632,0.9400237508939225
2024-10-01 00:59:00,24458809467076711628010589,63526.771,2619.057,63526.771,27.986,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116431686209909150947398101758698673,1335115794199029416312,62399124751860466450,3483843110263678917774806,128594356114897776658560582012934149,1504516100.0,357484124.0,881027222026559090851341,53627279373.0,1677614869.0,50690695770575923061617,516705192475191015913181011315650010,69164442902668585106462,28564969589727467412759,1712502744952643200851341,6879458413929.0,16468800347.0,6854034666727583638057720,0,0,0,0,1551692999892260.0,22948845812007448074838407850569498624,0.9382650387337217
2024-10-01 01:00:00,24458809467076711628010589,63519.272,2618.147,63519.272,27.986,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116431686209909150947398101758698673,1335115794199029416312,62399124751860466450,3483843110263678917774806,128594356114897776658560582012934149,1504516100.0,357484124.0,881027222026559090851341,53627279373.0,1677614869.0,50690695770575923061617,516705192475191015913181011315650010,69164442902668585106462,28564969589727467412759,1712502744952643200851341,6879458413929.0,16468800347.0,6854034666727583638057720,0,0,0,0,1551692999892260.0,22947491751645633527864390811230666752,0.938209677888639
2024-10-01 01:01:00,24458809467076711628010589,63519.272,2618.147,63519.272,27.986,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116431686209909150947398101758698673,1335115794199029416312,62399124751860466450,3483843110263678917774806,128594356114897776658560582012934149,1504516100.0,357484124.0,881027222026559090851341,53627279373.0,1677614869.0,50690695770575923061617,516705192475191015913181011315650010,69164442902668585106462,28564969589727467412759,1712502744952643200851341,6879458413929.0,16468800347.0,6854034666727583638057720,0,0,0,0,1551692999892260.0,22947491751645633527864390811230666752,0.938209677888639
2024-10-01 01:02:00,24458809467076711628010589,63519.272,2618.147,63519.272,27.986,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116431686209909150947398101758698673,1335115794199029416312,62399124751860466450,3483843110263678917774806,128594356114897776658560582012934149,1504516100.0,357484124.0,881027222026559090851341,53627279373.0,1677614869.0,50690695770575923061617,516705192475191015913181011315650010,69164442902668585106462,28564969589727467412759,1712502744952643200851341,6879458413929.0,16468800347.0,6854034666727583638057720,0,0,0,0,1551692999892260.0,22947491751645633527864390811230666752,0.938209677888639
2024-10-01 01:03:00,24458809467076711628010589,63494.077,2618.817,63494.077,27.975,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116431686209909150947398101758698673,1335115794199029416312,62399124751860466450,3483843110263678917774806,128594356114897776658560582012934149,1504516100.0,357484124.0,881027222026559090851341,53627279373.0,1677614869.0,50690695770575923061617,516705192475191015913181011315650010,69164442902668585106462,28564969589727467412759,1712502744952643200851341,6879458413929.0,16468800347.0,6854034666727583638057720,0,0,0,0,1551692999892260.0,22947204680039670368566802495909658624,0.9381979409475442
2024-10-01 01:04:00,24458809467076711628010589,63494.077,2618.817,63494.077,27.975,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116431686209909150947398101758698673,1335115794199029416312,62399124751860466450,3483843110263678917774806,128594356114897776658560582012934149,1504516100.0,357484124.0,881027222026559090851341,53627279373.0,1677614869.0,50690695770575923061617,516705192475191015913181011315650010,69164442902668585106462,28564969589727467412759,1712502744952643200851341,6879458413929.0,16468800347.0,6854034666727583638057720,0,0,0,0,1551692999892260.0,22947204680039670368566802495909658624,0.9381979409475442
2024-10-01 01:05:00,24458809467076711628010589,63494.077,2618.817,63494.077,27.975,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116431686209909150947398101758698673,1335115794199029416312,62399124751860466450,3483843110263678917774806,128594356114897776658560582012934149,1504516100.0,357484124.0,881027222026559090851341,53627279373.0,1677614869.0,50690695770575923061617,516705192475191015913181011315650010,69164442902668585106462,28564969589727467412759,1712502744952643200851341,6879458413929.0,16468800347.0,6854034666727583638057720,0,0,0,0,1551692999892260.0,22947204680039670368566802495909658624,0.9381979409475442
2024-10-01 01:06:00,24458809467076711628010589,63556.566,2624.446,63556.566,28.012,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116431686209909150947398101758698673,1335115794199029416312,62399124751860466450,3483843110263678917774806,128594356114897776658560582012934149,1504516100.0,357484124.0,881027222026559090851341,53627279373.0,1677614869.0,50690695770575923061617,516705192475191015913181011315650010,69164442902668585106462,28564969589727467412759,1712502744952643200851341,6879458413929.0,16468800347.0,6854034666727583638057720,0,0,0,0,1551692999892260.0,22998632119450286334512770295904862208,0.9403005551193353
2024-10-01 01:07:00,24458809467076711628010589,63609.346,2627.605,63609.346,28.047,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116421727165228548447398101758698673,1335111989199029416312,62579644020674969897,3483833110263678917774806,128594356114897776658560582012934149,1504516100.0,357484124.0,881027222026559090851341,53627279373.0,1677614869.0,50690695770575923061617,523448535317272711913176025110740610,69160086358668585106462,25138791195143348453985,1712380764952643200851341,6879580393929.0,16468800347.0,6854156646727583638057720,0,0,0,0,1551692999892260.0,23105243907950934333551708421333450752,0.9446593849570736
2024-10-01 01:08:00,24458809467076711628010589,63591.64,2626.445,63591.64,28.04,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116421727165228548447398101758698673,1335111989199029416312,62579644020674969897,3483833110263678917774806,128584381766163776658560582012934149,1504513681.0,358232275.0,881016164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,523448535317272711913176025110740610,69160086358668585106462,25138791195143348453985,1712380764952643200851341,6879580393929.0,16468800347.0,6854156646727583638057720,0,0,0,0,1551692999892260.0,23103276451089335212008927340189974528,0.9445789453565996
2024-10-01 01:09:00,24458809467076711628010589,63564.784,2624.736,63564.784,28.055,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116437164212656129268939178325619723,1335113890199029416312,62401209734966105097,3483838110263678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522968795328724719913181011315650010,69160442707505562740502,25122075967953366773286,1712385764952643200851341,6879575393929.0,16468800347.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,23101382041742627413804711787286757376,0.9445014923084757
2024-10-01 01:10:00,24458809467076711628010589,63570.763,2624.706,63570.763,28.045,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522968795328724719913181011315650010,69160492902668585106462,25122075967953366773286,1712392167202643200851341,6879575393929.0,16468800347.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,23101455798870335981600735199401869312,0.9445045078733914
2024-10-01 01:11:00,24458809467076711628010589,63570.763,2624.706,63570.763,28.045,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522968795328724719913181011315650010,69160492902668585106462,25122075967953366773286,1712392167202643200851341,6879575393929.0,16468800347.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,23101455798870335981600735199401869312,0.9445045078733914
2024-10-01 01:12:00,24458809467076711628010589,63570.763,2624.706,63570.763,28.045,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522968795328724719913181011315650010,69160492902668585106462,25122075967953366773286,1712392167202643200851341,6879575393929.0,16468800347.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,23101455798870335981600735199401869312,0.9445045078733914
2024-10-01 01:13:00,24458809467076711628010589,63486.578,2624.146,63486.578,28.053,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,520994839382358426198907170645545210,69158105552478504386354,25050410692795702112676,1712392167202643200851341,6879575393929.0,16468800347.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,23100457066337947224379966814515363840,0.9444636746294949
2024-10-01 01:14:00,24458809467076711628010589,63460.783,2622.686,63460.783,28.035,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,520994839382358426198907170645545210,69158105552478504386354,25050410692795702112676,1712392167202643200851341,6879575393929.0,16468800347.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,23097611152001781168469329879117070336,0.944347319238608
2024-10-01 01:15:00,24458809467076711628010589,63474.38,2623.946,63474.38,28.045,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,68717191936765044513487898487504800,27776343583646624779628373366066,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69160342906080313685532,25221877393202421743683,1712392167202643200851341,6879575393929.0,16468800347.0,6854151646727583638057720,0,0,0,0,1551692999892260.0,23096227211733351369692579348640432128,0.9442907367516193
2024-10-01 01:16:00,24458809467076711628010589,63481.779,2623.026,63481.779,28.035,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23096282095138029656818972659556548608,0.9442929806631537
2024-10-01 01:17:00,24458809467076711628010589,63540.769,2625.345,63540.769,28.051,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23099506943164778160680126533561483264,0.94442482878238
2024-10-01 01:18:00,24458809467076711628010589,63540.769,2625.345,63540.769,28.051,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23099506943164778160680126533561483264,0.94442482878238
2024-10-01 01:19:00,24458809467076711628010589,63540.769,2625.345,63540.769,28.051,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23099506943164778160680126533561483264,0.94442482878238
2024-10-01 01:20:00,24458809467076711628010589,63515.783,2623.786,63515.783,28.02,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23096672511667724241348658952094613504,0.9443089428681097
2024-10-01 01:21:00,24458809467076711628010589,63490.4,2624.046,63490.4,28.025,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23097659120949680666740303755288248320,0.9443492804521317
2024-10-01 01:22:00,24458809467076711628010589,63490.4,2624.046,63490.4,28.025,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23097659120949680666740303755288248320,0.9443492804521317
2024-10-01 01:23:00,24458809467076711628010589,63490.4,2624.046,63490.4,28.025,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23097659120949680666740303755288248320,0.9443492804521317
2024-10-01 01:24:00,24458809467076711628010589,63474.48,2623.906,63474.48,28.05,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23096201715264273034963684399907864576,0.9442896943268394
2024-10-01 01:25:00,24458809467076711628010589,63474.48,2623.906,63474.48,28.05,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23096201715264273034963684399907864576,0.9442896943268394
2024-10-01 01:26:00,24458809467076711628010589,63474.48,2623.906,63474.48,28.05,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23096201715264273034963684399907864576,0.9442896943268394
2024-10-01 01:27:00,24458809467076711628010589,63458.283,2622.536,63458.283,28.057,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23094744309578865403187065044527480832,0.944230108201547
2024-10-01 01:28:00,24458809467076711628010589,63473.94,2622.976,63473.94,28.047,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,86872957147893164031535530315597600,27830005470620986087938807402681,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879065763929.0,30131730498.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23094916552165490783476810917756272640,0.9442371503507921
2024-10-01 01:29:00,24458809467076711628010589,63539.0,2625.385,63539.0,28.15,1.0,1.0,1.0,365568559358744835475000000000000,51608140649214783635605616518907744,2620680884643992897053976776078343,2719556636729929050260072338662909,340614870323908768000000000000000,63650697225365533789792577353062816,82428957147893164031535530315597600,27839230381749069383183552208591,15380917242628940805350,9999692605263159566173,10082480513014870415126153959160000000,30332928722.0,30332917760.0,10082490698126213563900355,116430289428684150950556011758698673,1335116326365765424077,62399709387805513225,3483841708013678917774806,128589403146928496658560582012934149,1504522221.0,357492758.0,881021164009549090851341,53627279373.0,1677614869.0,50690695770575923061617,522914880817272711913181011315650010,69178442902668585106462,25221877393202421743683,1712895394952643200851341,6879649119887.0,7531965287.0,6853642016727583638057720,0,0,0,0,1551692999892260.0,23100024190108690088496531936225787904,0.9444459764569881
