timestamp,marketTokensSupply,poolValue,longAmount,shortAmount,pendingPnl,realizedPnl,realizedProfit,virtualSwapInventoryLong,virtualSwapInventoryShort,impactPoolAmount,longPrice,shortPrice,indexPrice,openInterestLong,openInterestShort,openInterestInTokensLong,openInterestInTokensShort
2025-01-08 05:47:00,36634583.667321324,64011533.456257105,9251.602421743137,32952443.500934,-2302800.938587442,0.0,0.0,10509.85607885305,37307301.380137,743.1215851543025,3363.668544867233,0.9999306475579505,3363.668544867233,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:48:00,36634583.667321324,64024507.48843304,9251.602421743137,32952443.500934,-2303703.786277503,0.0,0.0,10509.85607885305,37307301.380137,743.1215851543025,3365.022979013936,0.9999472474651532,3365.022979013936,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:49:00,36634583.667321324,64023990.065811,9251.602421743137,32952443.500934,-2303768.528827697,0.0,0.0075348961382548365,10509.85607885305,37307301.380137,743.1215851543025,3365.1201045,0.9999045023646539,3365.1201045,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:50:00,36634583.667321324,64024625.472932935,9251.602423982255,32952443.500934,-2303768.5272261873,0.0,0.0,10509.85601031968,37307301.380137,743.1215846783855,3365.1201045,0.9999237846854631,3365.1201045,51434490.37485407,51373905.774882324,14646.779754759777,15313.378228988006
2025-01-08 05:51:00,36634583.667321324,63872932.124390505,9251.602423982255,32952443.500934,-2292714.056959167,0.0,21.721873049664833,10509.85601031968,37307301.380137,743.1215846783855,3348.53670280557,0.9999377647501617,3348.53670280557,51434490.37485407,51373905.774882324,14646.779754759777,15313.378228988006
2025-01-08 05:52:00,36634583.667321324,63869276.76359348,9251.602423982255,32952465.224159,-2292450.9418311343,0.0,0.6817837165870686,10509.85601031968,37307323.365823,743.123296473909,3348.129284,0.9999401341005009,3348.129284,51439582.1735175,51373905.774882324,14648.298014243243,15313.378228988006
2025-01-08 05:53:00,36634583.667321324,63872008.589098446,9251.792388832255,32951829.240146,-2292677.5615619197,0.0,0.10547679976059263,10509.946181326857,37307021.930587,743.1232698918078,3348.469833669209,0.999928220084587,3348.469833669209,51439582.1735175,51376028.33676003,14648.298014243243,15314.012156981033
2025-01-08 05:54:00,36634583.667321324,63871946.190566465,9251.892370332254,32951494.536645,-2292677.5615619197,0.0,0.0,10510.046162819906,37306687.227086,743.1232698918078,3348.469833669209,0.9999263232330625,3348.469833669209,51439582.1735175,51376028.33676003,14648.298014243243,15314.012156981033
2025-01-08 05:55:00,36634583.667321324,63848543.41206811,9251.892370332254,32951494.536645,-2290963.4197059274,0.0,0.04702085012450407,10510.046162819906,37306687.227086,743.1232698918078,3345.894941916208,0.9999330155772386,3345.894941916208,51439582.1735175,51376028.33676003,14648.298014243243,15314.012156981033
2025-01-08 05:56:00,36634583.667321324,63887746.626467094,9251.892370332254,32951494.583669,-2293811.6961652935,0.0,0.0,10510.046162819906,37306698.324695,743.1233035290454,3350.173567755913,0.9999314731142835,3350.173567755913,51439682.0478985,51376028.33676003,14648.327845430369,15314.012156981033
